what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072819708
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072845630
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1331072847885
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1331072853777
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1331072857349
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331072863856
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331072867109
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331072870072
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1331072877175
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072894386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072894713
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331072896810
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331072900014
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331072902008
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1331072906854
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072918582
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072926706
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331072938500
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331072954845
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072959801
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072961484
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072963639
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331072965259
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1331072966815
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331072968060
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1331072972108
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331072974120
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1331072976404
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331072979492
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1331072979563
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331072986545
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331072989558
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073025252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073048485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073105209
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073157018
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331073172389
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331073172563
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1331073177076
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073226138
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073226455
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331073273424
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331073273626
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1331073275442
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331073284598
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331073287163
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073302179
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073316546
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1331073339805
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331073343321
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1331073347342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1331073347864
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073349940
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073377321
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073383714
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073457473
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073487772
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073566767
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331073583625
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1331073588277
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1331073589602
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1331073590412
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331073593270
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331073596299
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073606530
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073617043
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1331073621963
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073628060
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073714851
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1331073716257
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1331073717213
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1331073717640
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331073719475
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331073721771
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073725450
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073756349
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073760936
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073767761
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1331073773342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1331073786326
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1331073789224
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1331073797834
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1331073824716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073873782
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1331073887057
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1331073937292
