what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1332455807735
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Terminate",1332455807741
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1332455813406
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1332455813409
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1332455815792
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1332455817596
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1332455818797
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1332455819713
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1332455820766
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1332455821630
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1332455829888
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332455832001
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332455833510
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332455834980
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332455843883
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1332455846331
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332455848280
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332455859462
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332455882724
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332455931427
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332455947127
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1332455949862
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332455952991
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332455973438
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332455978476
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332455978746
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1332455991484
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332455995779
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1332455997017
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1332455997224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332455998752
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456000646
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456003514
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456044187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456051702
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456119216
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456125359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456137822
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456142004
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456166289
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456175651
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456182187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456191366
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332456197064
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332456202338
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1332456207438
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1332456207765
