what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1332156953709
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1332157022614
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332157065985
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1332157085309
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1332157085488
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332157109925
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1332157115040
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332157122937
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157151083
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157160832
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1332157164639
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1332157165768
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1332157166119
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332157172639
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332157179906
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1332157182916
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332157186315
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157195140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157205966
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157218426
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157220372
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157226137
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157232228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157240630
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157243263
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1332157255749
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332157259320
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.RunLast",1332157261785
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157313720
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157386339
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1332157388379
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1332157390071
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1332157390415
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1332157393406
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332157402981
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1332157411663
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1332157470012
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157471108
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157514474
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157592556
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157592811
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157605386
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157605659
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157611583
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157611893
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157620793
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157621081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157632347
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1332157632708
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1332157642332
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1332157642499
